id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
3935263837217454,DeNn9uhAy,今天弄了一个空气刘海，自我感觉挺良好 ,,https://ww1.sinaimg.cn/large/6da18ef0gw1f0bzwvwu1zj20qo0zkn3s.jpg,,,2016-01-25,iPhone 6s(Rose Gold),31,15,0,,
3933070165753444,DdSiYo8Ju,这是我的新电脑 ,,https://ww2.sinaimg.cn/large/6da18ef0gw1f04zz62zcdj20qo0zk479.jpg,,,2016-01-19,iPhone 6s(Rose Gold),24,20,0,,
3923864348049338,Da0OSxM02,圣诞快乐 ,,"https://ww3.sinaimg.cn/large/6da18ef0gw1ezbmokbv94j20va0kuaec.jpg,https://ww1.sinaimg.cn/large/6da18ef0gw1ezbmoplgprj20va0ku0ww.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1ezbmotitogj20va0ku0wz.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1ezbmowhgohj20va0ku42j.jpg,https://ww1.sinaimg.cn/large/6da18ef0gw1ezbmoz77o7j20ku0van10.jpg,https://ww4.sinaimg.cn/large/6da18ef0gw1ezbmp2hcdcj20ku0vatcu.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1ezbmp6w7rwj20va0kutcf.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1ezbmpfz0p5j20ku0v942t.jpg",,,2015-12-25,iPhone 6s(Rose Gold),39,18,4,,
3923864084025188,Da0OsgT8o,圣诞快乐（1）yurisa ,,"https://ww4.sinaimg.cn/large/6da18ef0gw1ezbmnqgw2kj20ku0vawin.jpg,https://ww1.sinaimg.cn/large/6da18ef0gw1ezbmnvev8zj20ku0vaae4.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1ezbmny3xezj20ku0van2p.jpg,https://ww1.sinaimg.cn/large/6da18ef0gw1ezbmo06b9vj20ku0vaado.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1ezbmnjig37j20va0kugpy.jpg,https://ww1.sinaimg.cn/large/6da18ef0gw1ezbmo2k28qj20va0kugpp.jpg,https://ww1.sinaimg.cn/large/6da18ef0gw1ezbmo673f5j20va0kutei.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1ezbmo8awcvj20va0kuq5w.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1ezbmocfw0oj20va0kuq5z.jpg",,,2015-12-25,iPhone 6s(Rose Gold),27,3,12,,
3922935641537457,D9CEY6rXH,冬至快乐 ,,https://ww3.sinaimg.cn/large/6da18ef0gw1ez8o1oct86j20qo0zk0yp.jpg,,,2015-12-22,iPhone 6s(Rose Gold),72,17,1,,
3920622859699351,D8EuFEHf9, ,,"https://ww2.sinaimg.cn/large/6da18ef0gw1ez1ae8urx8j20hs0bugnk.jpg,https://ww1.sinaimg.cn/large/6da18ef0gw1ez1ae9bozpj20hs0bujt5.jpg,https://ww4.sinaimg.cn/large/6da18ef0gw1ez1ae9w138j20hs0budhl.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1ez1aearq1kj20hs0buabz.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1ez1aebhpgij20bu0hs761.jpg,https://ww1.sinaimg.cn/large/6da18ef0gw1ez1aec6d87j20hs0buq4i.jpg,https://ww1.sinaimg.cn/large/6da18ef0gw1ez1ae8701jj20qo0hrwgz.jpg,https://ww1.sinaimg.cn/large/6da18ef0gw1ez1aed1lw0j20qo0hrjv2.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1ez1aedyewij20qo0hrjus.jpg",,,2015-12-16,iPhone 6s(Rose Gold),48,9,6,,
3916284385338591,D6PD8moOj,人与人之间的关系真脆弱，因为一句话就破碎了 ,,,,,2015-12-04,iPhone 6s(Rose Gold),26,17,0,,
3910148487320564,D4g0wuIpC,请问S6赛季奖励怎样领取呀？是要去某个网站领呢还是系统自动发放 ,,,,,2015-11-17,iPhone 6s(Rose Gold),6,13,1,,
3909461347279119,D3Y8euxD9,分享图片 ,,https://ww1.sinaimg.cn/large/6da18ef0gw1ey1ojibrpnj20qo0zkjwr.jpg,,,2015-11-15,iPhone 6s(Rose Gold),73,21,0,,
3906650509378570,D2N0CDlNg,有个问题我一直不明白，下路炸了之后怪中单打不出优势？这是中单问题？？？我是觉得莫名其妙，但难道真的是我中单的问题？ ,,,,,2015-11-07,iPhone 6s,6,33,0,,
3903790136180052,D1AB7pVIg,万圣节快乐（yurisa） ,,https://ww2.sinaimg.cn/large/6da18ef0gw1exjl7jl336j20hp0h140y.jpg,,,2015-10-30,iPhone 6s(Rose Gold),32,9,1,,
3903378545806427,D1pTgomw3,分享图片 ,,"https://ww2.sinaimg.cn/large/6da18ef0gw1exi9xtn6enj20kk0uuq6l.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1exi9xtrt6ij20uu0kkgnp.jpg,https://ww4.sinaimg.cn/large/6da18ef0gw1exi9xu0t6xj20uu0uun0v.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1exi9xu85tkj20kk0uuaed.jpg",,,2015-10-29,360安全浏览器,56,14,8,,
3902836477938569,D1bMXxjbr,男人就像妖姬，看到喜欢的女人用q标记你 用w戏弄你 用e拴住你 最后故技重演再追别人。所以我喜欢用妖姬打卡特，不管卡特e走多少次，我都能追上她 ,,,,,2015-10-28,iPhone 6s(Rose Gold),16,23,0,,
3902574828483519,D14YWzAWX,你们喜欢我么喜欢我么喜欢我么 ,,,,,2015-10-27,iPhone 6s,76,49,0,,
3900810833975007,D0l5NgG51,照你们说的～我买了粉色 ,,"https://ww1.sinaimg.cn/large/6da18ef0gw1exa31i12f1j20dc0hsq3y.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1exa31gm3gpj20dc0hsgmw.jpg",,,2015-10-22,iPhone 5s,27,24,0,,
3898290615558706,CFeZfnk4y,最近在练蜘蛛打野，各位小伙伴有没有什么好的建议或者技巧能告诉我一下呢？谢谢 ,,,,,2015-10-15,iPhone 5s,9,28,1,,
3896751285266970,CEAWsm6b8,天气突然变冷了大家要注意保暖呀～（今天妈妈说发现我穿校服真的好好看我好开心难得妈妈夸我一句 ,,https://ww2.sinaimg.cn/large/6da18ef0gw1ewx4seyy47j20qo0zk0xp.jpg,,,2015-10-11,iPhone 5s,45,26,4,,
3896718477408748,CEA5xv5lW,bilibili老年队 跟kb老菊hank乌鸦一起开黑的视频~（不要问我为什么adc那么水我也不知道= =超欢乐哔哩哔哩老年队！正义必胜！ ,,,,,2015-10-11,360安全浏览器,8,1,3,,
3896011644531782,CEhHuj0Vg,“跟人相处越久，我就越喜欢食物。食物真好啊，保质期都是有定数的。说是半年就是半年，绝对不会两个月就过期。人就不一样了，昨天还说着天长地久，因为一句话，一个表情，今天说不喜欢就不喜欢了，甚至不愿意好好说一句再见。” ,,,,,2015-10-09,iPhone 5s,29,17,0,,
3895644584039019,CE89sgWJt,谢谢各位小伙伴的支持，今天正好5000粉了，各位想要什么礼物呢？讨论一下我抽三名小伙伴呀～（配图提高存在感 ,,https://ww3.sinaimg.cn/large/6da18ef0gw1ewtlpggsj3j20qo0zk446.jpg,,,2015-10-08,iPhone 5s,72,61,16,,
3891614928335573,CCrk0yYsJ,中秋快乐～毕业多年的我来装嫩了 ,,"https://ww1.sinaimg.cn/large/6da18ef0gw1ewgqw5u0dmj20xc18gk26.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1ewgqw74losj20xc18gn7t.jpg",,,2015-09-27,iPhone客户端,62,33,2,,
3887319998520810,CADAHzKEq,好久不见 ,,https://ww2.sinaimg.cn/large/6da18ef0gw1ew31mxbyp1j20hs0hsacj.jpg,,,2015-09-15,iPhone客户端,50,13,0,,
3881990774476542,CyoXbiMyi,刚才在厨房吃桃子，妈妈开门进来一脸惊讶的看着我，我手里抓着半个没吃的桃子嘴巴塞的满是桃子睁大着眼睛看着她。。妈妈默默吐出一句：看着你这样子，我还以为我亏待你似的。。躲在厨房偷吃东西跟只老鼠一样（亲妈 ,,,,,2015-08-31,iPhone客户端,26,16,0,,
3863224863037901,CqwLAcKip,“你躺好就行，我来carry！”说这句话的时候我简直觉得自己帅爆了 ,,,,,2015-07-11,iPhone 5s,20,20,0,,
3854341637548740,CmNFNvFLS,我眼睛近视，今天点菜的时候点了一坨红红的东西，回宿舍一看是西红柿炒白色的东东。。我骂了一句：这鸟蛋玩意鸟都不想鸟吧。然后默默的吃了一口说了句：好吃。。。 ,,,,,2015-06-16,iPhone 5s,16,10,1,,
3852636895856406,Cm5kdozwa,你喜欢兔子吗？我喜欢yurisa这只小兔子 ,,"https://ww4.sinaimg.cn/large/6da18ef0gw1et0eb87b9mj20gp0p0dgq.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1et0eb8bqbmj20gp0p0q3u.jpg,https://ww4.sinaimg.cn/large/6da18ef0gw1et0eb8gkdyj20gp0p0wfb.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1et0eb8l3ldj20g80p0aan.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1et0eb93t6ej20go0p0q3r.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1et0eb96pfsj20gp0p0754.jpg",,,2015-06-11,360安全浏览器,42,11,5,,
3851152179484933,ClsHvDNsN,最近快到学期末，作业比较多，加上不知道何缘故胃病犯了，总是腹泻，也没时间去医院看，今天站着都想反胃了，实在没办法明天请假去医院看病。。 ,,https://ww3.sinaimg.cn/large/6da18ef0jw1esvnttz8ilj20c80c8jrz.jpg,,,2015-06-07,iPhone 5s,6,19,0,,
3841622565956348,ChsNaoZw8,想换个电脑，因为这个笔记本比较旧了，打算换个新的笔记本，但想想9月份换宿舍，下桌上床那种，你们说是直接买个台式电脑比较好呢还是笔记本？ ,,,,,2015-05-12,iPhone客户端,8,31,0,,
3828330174514094,CbSZPiWjY,在地铁里坐着，可能是看手机的时候笑了一下，坐在我对面的男生叫了我一声说：“小姐你能让我拍一张吗？”我一愣，他补充说：“你笑起来让人感觉好舒服哈哈。。”我瞬间心里开花了今天运气真好～ ,,,,,2015-04-05,iPhone 5s,34,21,1,,
3816831041471223,C73QQ6aJp,无意中打开了一个漂流瓶，里面写着：求求你回来好不好。我回复：哄哄她就会回来了，不要难过。结果他回复：“谢谢你，她去世了，永远回不来了。”我瞬间。。 ,,,,,2015-03-05,iPhone客户端,16,14,0,,
3813723183530477,C5L0aeOrb,我陷入了不想开学但又不知道放假做什么的死循环中。。。 ,,,,,2015-02-24,iPhone客户端,12,26,0,,
3808683886476118,C3DUgraJw,我已经死了 ,,https://ww3.sinaimg.cn/large/6da18ef0jw1ep46ervkb9j218g18g4c8.jpg,,,2015-02-10,iPhone客户端,14,10,3,,
3808014982951099,C3mvocnIn,分享图片 ,,https://ww3.sinaimg.cn/large/6da18ef0jw1ep21l8dwwpj218g18gk26.jpg,,,2015-02-08,iPhone客户端,41,18,0,,
3802500069172345,C132mCu93,我会好好存钱整容的看着yurisa我心脏不保了 ,,"https://ww3.sinaimg.cn/large/6da18ef0jw1eokg6sw4vyj20dw099wf2.jpg,https://ww1.sinaimg.cn/large/6da18ef0jw1eokg6uigwuj20hs0qomyb.jpg,https://ww1.sinaimg.cn/large/6da18ef0jw1eokg6vq6nmj20iz0sg402.jpg,https://ww3.sinaimg.cn/large/6da18ef0jw1eokg727aqjj21300q0jxk.jpg,https://ww3.sinaimg.cn/large/6da18ef0jw1eokg74irgoj20i10qojuu.jpg,https://ww2.sinaimg.cn/large/6da18ef0jw1eokg6s9v2jj20hs0bu40s.jpg",,,2015-01-24,iPhone客户端,22,31,0,,
3796889743102725,BEExMd19X,我跟亚索相亲相爱[呵呵] ,,https://ww2.sinaimg.cn/large/6da18ef0jw1eo2jv7shpkj20i10cbwf2.jpg,,,2015-01-08,iPhone客户端,13,7,0,,
3796360593722347,BEqMjfClR,练不好妖姬我就不去漫展了 ,,,,,2015-01-07,iPhone客户端,18,20,0,,
3794113726476705,BDukkraSZ,新年快乐爱你们哦 ,,,,,2015-01-01,iPhone客户端,11,16,0,,
3793816370980483,BDmAJ474f,2014最后一天差点在宿舍楼下晕过去，导致行李什么都没收拾被同学背上车回家了，无法跟老婆一起跨年好痛苦 ,,,,,2014-12-31,iPhone客户端,8,26,0,,
3792387593922082,BCLqfgsjo,去广州参加婚礼今天好多人结婚呐 ,,"https://ww3.sinaimg.cn/large/6da18ef0jw1eno6svbeguj20dc0hsgnf.jpg,https://ww4.sinaimg.cn/large/6da18ef0jw1eno6t5opl4j20dc0hstap.jpg",,,2014-12-27,iPhone客户端,90,38,2,,
3787041458601743,BAwlrA5HN,染了个栗色头发嘿嘿 ,,https://ww3.sinaimg.cn/large/6da18ef0jw1en74po2j6gj20dc0hsabb.jpg,,,2014-12-12,iPhone 5s,28,23,0,,
3780776879869749,BxTnhFpzv,妖姬的E是会在超过一段距离之后破掉么？ ,,,,,2014-11-25,iPhone 5s,7,24,0,,
3776236646282392,BvZgkqmkU,打匹配的时候，对面亚索发育不错，中路剑圣送了几个人头过去，他就公开挑衅说：卡特啊来中路给我单挑啊~结果团战的时候第一个送他回泉水重生一下子给你打崩叫你得意[呵呵] ,,,,,2014-11-13,iPhone 5s,10,22,1,,
3767049833043252,Bs8gTcLGI,喔喔喔喔喔喔翻盘！！！！！开心啊啊啊啊！ ,,,,,2014-10-18,iPhone客户端,11,4,0,,
3764634286932093,Br7qQt5lX,我觉得我都没人愿意拍了 ,,,,,2014-10-11,iPhone客户端,9,43,0,,
3747209877109321,BjO8XtPst,敖厂长我好喜欢你QAQ！！！！ ,,,,,2014-08-24,搜狗高速浏览器,19,5,1,,
3745280262482570,BiZWGapPs,人啊，不要等失去了之后才想起别人的好啊[呵呵] ,,,,,2014-08-19,iPhone客户端,24,11,1,,
3743543640148646,BigLG0CFw,#Ani-Joy安捷动漫游戏展# saber 赏蓝百合：@老鼠mayuyu 摄影：@Cos摄影师-教授叫兽 刚才字打错了所以重发 ,,"https://ww4.sinaimg.cn/large/6da18ef0gw1ejcd4y1cllj20mc0xgdki.jpg,https://ww3.sinaimg.cn/large/6da18ef0gw1ejcd505zvmj20xg0mcdk5.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1ejcd532kwpj20mc0xgag5.jpg,https://ww4.sinaimg.cn/large/6da18ef0gw1ejcd55hsh9j20mc0xgwkl.jpg,https://ww4.sinaimg.cn/large/6da18ef0gw1ejcd5fjsnej20mc0xgadt.jpg",,,2014-08-14,搜狗高速浏览器,280,79,591,Ani-Joy安捷动漫游戏展,"老鼠mayuyu,Cos摄影师-教授叫兽"
3742466349739014,BhOK6ERyS,谢谢大家的关注[呵呵] ,,https://ww1.sinaimg.cn/large/6da18ef0gw1ej8xfk6e7xj21e50xhtfd.jpg,,,2014-08-11,搜狗高速浏览器,33,12,3,,
3741393048130569,BhmOYy78d,总想着恩打完这盘去收拾东西，恩打完这盘，恩再打完这盘....恩恩额.....拖延症晚期的我... ,,,,,2014-08-08,搜狗高速浏览器,9,14,1,,
3738547146127806,BgaMOpI7A,连跪心情不爽= = ,,,,,2014-08-01,搜狗高速浏览器,2,5,1,,
3734141399428164,BekaLDyHa,@大佬型LJ LJ因为争做“礼貌摄影师”而被警察拘捕[呵呵] ,,https://ww2.sinaimg.cn/large/6da18ef0jw1eiidbrjhv1j20no0vkgtk.jpg,,,2014-07-19,iPhone客户端,11,5,20,,大佬型LJ
3726925590001788,Bbisn00sQ,刚才那局真的赢得超叼…我什么都没做就双杀之外，都以为要输了，结果最终居然是小兵把对方的水晶塔打爆…对面所有玩家都在我方水晶塔这里…实力真的是…上去就被秒杀…今天rp真好〜女警也到手了艾玛好开心！！ ,,,,,2014-06-29,iPhone客户端,4,12,0,,
3719236620975508,B84qO45M0,考完啦啊啊啊爽！！XD ,,,,,2014-06-08,iPhone客户端,17,30,0,,
3718918948979587,B7WaqBG03,太不容易了！！！捂脸哭出来 ,,,,,2014-06-07,iPhone客户端,9,5,0,,
3718530924926543,B7M4AkFCn,明天高考，能求小伙伴们的祝福吗？谢谢QUQ ,,,,,2014-06-06,搜狗高速浏览器,18,76,2,,
3718126468678760,B7ByeApK0,要毕业了[呵呵] ,,,,,2014-06-05,iPhone客户端,11,4,0,,
3717757352956855,B7rWTcpdd,心酸 ,,,,,2014-06-04,iPhone客户端,1,10,0,,
3717064169020457,B79UQBQDf,随便反个图hhh挤死我了一群痴汉围着萌妹子，岛风愿意给俺眼神简直神开心！ ,,"https://ww2.sinaimg.cn/large/6da18ef0jw1egzvwp9af9j20xc18gk2y.jpg,https://ww3.sinaimg.cn/large/6da18ef0jw1egzvwruwdkj20xc18g124.jpg",,,2014-06-02,iPhone客户端,59,63,315,,
3714411263193854,B62TYdoRM,这一年年过的真快，记得高一去井冈山的时候还在跟同学议论我们高三了会怎样，毕业会不会哭成傻逼神马的，结果转眼就只剩12天了。。。 ,,,,,2014-05-26,iPhone客户端,5,19,1,,
3709916521011443,B49Yo4f7B,人越长越大，心却越来越小了 ,,,,,2014-05-13,iPhone客户端,8,2,0,,
3702587855948894,B15jXoXzU,如果我不手贱把第四道选择改掉的话我数学选择就全对了！！！！啊啊啊啊气死我了难得辉煌一次就被我这么给毁了 ,,,,,2014-04-23,iPhone客户端,5,10,0,,
3701924442431086,B0O3Wacr4,我只是两边都不想失去罢了，要不我为何那么累呢[呵呵] ,,,,,2014-04-21,iPhone客户端,3,3,0,,
3700366765864104,B09xyoBwk,哎哎，我觉得吧，人家摄影好心帮你后期，你还嫌弃别人慢，人家又不是一天天没事干帮你p图，慢一点出质量嘛[挖鼻屎]要不你自己动手咯，摄影又不欠你什么啧 ,,,,,2014-04-17,iPhone客户端,9,11,7,,
3699366806300986,AFGZ2qraO,是我管的太多了 ,,,,,2014-04-14,iPhone客户端,1,14,0,,
3699187470789271,AFCjN3jkb,这是要友尽的节奏啊哈哈哈 ,,,,,2014-04-14,iPhone客户端,4,2,1,,
3697760421481727,AF1c66dsP,下午自己到人民医院去高考体检，6：40前回到学校，体检完可以跑去东门吃喝！明天下午又放假~可以回家睡大觉生活如此美好！ ,,,,,2014-04-10,iPhone客户端,8,5,2,,
3697577948211411,AEWrMysa7,今天我可爱的同桌吃肉丸，她不知道肉丸里面有汤…吧唧一口喷了我一脸[挖鼻屎]汤汁飞到我眼镜上没有来得及洗，现在眼镜一股肉汁味啊啊啊啊！！怎样才能把味道去掉哇QAQ在线等 ,,,,,2014-04-09,iPhone客户端,1,32,0,,
3696387797403539,AErubv3ZV,哭死了.... ,,"https://ww3.sinaimg.cn/large/6da18ef0gw1ef5xddh2elj20rs0jzq80.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1ef5xdmicf1j20rs0jw0td.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1ef5xdgialtj20m80wjgta.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1ef5xdji3y9j20m80wi45e.jpg,https://ww2.sinaimg.cn/large/6da18ef0gw1ef5xdlxdo3j20m80wi0yc.jpg",,,2014-04-06,搜狗高速浏览器,4,4,1,,
3694335398601104,ADA5RA5xu,愚人节快乐！机智过人的我今天绝对不会上当受骗的！！！表来骗俺！ ,,,,,2014-04-01,iPhone客户端,4,12,0,,
3693965637556741,ADqttvHQV,祈祷明天红色暴雨信号 ,,,,,2014-03-30,iPhone客户端,8,9,0,,
3691623328517817,ACrxyzJS9,班里突然飞出一只蜜蜂在我旁边转啊转啊，我像杀猪一样的大叫然后扑到了我同桌身上然后。。我们两个扑街了[挖鼻屎] ,,,,,2014-03-24,iPhone客户端,7,13,0,,
3686990161786695,AAv0I7uNF,我们班主任发飙吓的我从座位上飞起来了 ,,,,,2014-03-11,iPhone客户端,4,12,0,,
3685616321365612,AzVgQ5Jg0,女生节快乐QUQ明天口语听说希望能顺利 ,,https://ww2.sinaimg.cn/large/6da18ef0gw1ee7kagd1y8j206o08wmxl.jpg,,,2014-03-07,微博 weibo.com,7,17,0,,
3680684210161812,AxQXP0G5S,@鬼龙院MIKI莹 miki生日快乐哟哦哦哦！！超级开心能认识你最近没出怎么出片子所以把俺的小花花送给你有空出来战吃喝！ ,,https://ww2.sinaimg.cn/large/6da18ef0jw1edrtunrne9j20hs0hsjth.jpg,,,2014-02-22,iPhone客户端,8,1,1,,鬼龙院MIKI莹
3676049148157747,AvUnUyecz,妈蛋我就是讨厌下雨！！中午回家考虑是去肯德基吃还是吉野家吃的时候路太滑摔个狗吃屎，爬起来去吉野家打包，追公车的时候筷子和配菜从袋子里掉出来了我没注意，到家本想好好看动漫吃饭结果发现我爸在家！！！！啊啊啊啊我还是滚去睡觉吧 ,,,,,2014-02-09,iPhone客户端,6,7,0,,
3674016482594389,Av3vqaSUZ,hhhhhh今天简直开心到飞 ,,,,,2014-02-03,微博 weibo.com,4,5,0,,
3673610013324876,AuSVPdWX2,终于明白我最近为什么心烦意乱了…妈蛋我把文综8套试卷和语文5篇人物鉴赏给忘记了啊啊啊啊啊啊啊啊！！！ ,,,,,2014-02-02,iPhone客户端,12,6,0,,
3672592265122129,AussiluuZ,新年快乐~ ,,,,,2014-01-31,微博 weibo.com,12,6,0,,
3671763995237083,Au6UnlYp5,2500我是不是该放点啥片子… ,,,,,2014-01-28,iPhone客户端,12,22,0,,
3671685079362953,Au4R5DhJn,刚才去楼下拿东西，穿着人字拖啪啪的进电梯…遇到了楼下一个认识的小女孩，她很吃惊的看着我，之后贴着她妈的耳朵很！大！声！的说：＂姐姐素颜好难看啊[挖鼻屎][挖鼻屎]＂妈蛋要你管！！！！明明是说悄悄话干嘛那么大声说给我听啊！！！ ,,,,,2014-01-28,iPhone客户端,15,24,1,,
3669631733050082,AtdrfcNsS,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈不知道为啥戳中了我的笑点 ,,https://ww3.sinaimg.cn/large/6da18ef0jw1ecskhf160xj20hs0qomy9.jpg,,,2014-01-22,iPhone客户端,770,1009,13971,,
3668053583867632,AsynQge9a,刚才重重的往椅子上一坐，猛地座位咔叽一声，然后又嘣的一下，我就感觉我往右边倒了妈蛋我有辣么肥么！！居然能把螺丝蹦掉哦！！！！ ,,,,,2014-01-18,iPhone客户端,12,36,1,,
3661721790919977,ApTFh3Rkl,新年快乐！ ,,,,,2014-01-01,微博 weibo.com,21,10,0,,
3660141235080760,ApexZljJK,各位的新年愿望是什么啊？ ,,,,,2013-12-27,iPhone客户端,9,19,34,,
3658438233963757,AowfdgD9z,算是今天的速报 ,,https://ww4.sinaimg.cn/large/6da18ef0gw1ebsuwybovuj20c30clq3j.jpg,,,2013-12-22,微博 weibo.com,23,24,1,,
3656105601349901,AnxyU5FaB,雨中漫步也很浪漫----没带伞的老鼠吱吱吱地说 ,,,,,2013-12-16,iPhone客户端,10,8,5,,
3652141816459854,AlSrHr6vc,我很喜欢的一件卫衣，有这样一个故事：在商场里纠结买紫色还是红色卫衣的时候。小姐说我穿这件紫色的好看，经过一番折腾之后最终选定了这件紫色的，谁知道在付款的时候收银员非常疑惑的问我：你确定？这是男生穿的哦…我内心∑(ﾟДﾟ)，随后非常镇定的说：这是买给我弟弟的…（每次穿这件有种淡淡忧伤 ,,,,,2013-12-05,iPhone客户端,14,12,0,,
3651499303876195,AlBJoggnh,我真的觉得我超级屌丝：今天中午去饭堂打饭，看到有西兰花炒火腿我就点了，结果那个阿妈非常慷慨的挖了一大勺西兰花给我，一片火腿都没有，我就在那里大叫：我不要青菜给我火腿！！（巨大声）之后那个阿妈碎碎念：妈的那么凶干啥。然后很不舍地捞了几片火腿给我…我 ,,,,,2013-12-03,iPhone客户端,22,7,7,,
3646402893109299,Ajt9nd2RZ,其实不得不说我妈想象力满丰富的，亚丝娜白色战斗服说像中国唱戏，拘禁服说像睡衣，万花破军像泳衣，问题是她还说楪祈白战像乞！丐！尤其是旁边两个拖尾说像臭要饭的破布！！！披风加上就更像丐帮的了…我我我 ,,,,,2013-11-19,iPhone客户端,11,24,4,,
3631114541598391,Ad3qK6HOv,刚才吃雪糕，手向上一抬，雪糕就嗖的一下飞出去了…飞出去了…出去了… ,,,,,2013-10-08,iPhone客户端,10,13,0,,
3606988678315464,A2VO3yTeo,嘿嘿嘿嘿ヽ(*΄◞ิ౪◟ิ‵ *)ﾉ≡3 ,,https://ww1.sinaimg.cn/large/6da18ef0jw1e78pzqqetyj20zk0k0djw.jpg,,,2013-08-02,iPhone客户端,1,4,1,,
3606567641604706,A2KQY6Jsm,现在都来点赞了没人留言了˚̑̑̑̑̑༾(-᷄◞८̻◟-᷅)༿˚̑̑̑̑̑哎哎… ,,,,,2013-08-01,iPhone客户端,21,26,0,,
3588397723691767,zB5CYfuoD,妈蛋…我把我n年前的电脑打开p贺图…连画图工具都用上了！我去==瞬间感觉我回到了远古时代… ,,,,,2013-06-12,iPhone客户端,1,16,1,,
3584135216368435,zziJXqIIH,妹子好看真好QUQ…就是受欢迎ˊ_>ˋ（默默地画圈圈 ,,,,,2013-05-31,iPhone客户端,2,21,1,,
3569906480132499,ztkAo0yt5,不是每一个对不起都会换回没关系。 ,,,,,2013-04-22,iPhone客户端,0,3,1,,
3568767680856285,zsQXC3AL3,以后我要好好赚钱！因为等到自己饿的时候可以去高级饭店叫一只烤鸡而不是在家啃馒头！ ,,,,,2013-04-19,iPhone客户端,0,5,2,,
3558805386702037,zoFNos7vn,to觉得自己胸小的女生（包括我ˊ_>ˋ）：其实呢~不要觉得自己胸小，因为胸很大的人往往很肥…你们不要光看到她肥硕的胸，要看看跟她胸一样大的肚子~晚安~ ,,,,,2013-03-23,iPhone客户端,3,19,17,,
3438090847198529,yfYUQucFj,安慰一下我…要住7天院 ,,,,,2012-04-23,iPhone客户端,0,54,0,,
3398971515271247,xFwHtm7i7,其实猛的发现在前面拍照的是enako… ,,https://ww1.sinaimg.cn/large/6da18ef0jw1dot3lisj1ej.jpg,,,2012-01-06,iPhone客户端,0,1,24,,
